20,47,张艺谋父女双双得奖
20,12,张艺谋父女双双得奖，生活中更像工作搭档
20,39,张艺谋和女儿双双得奖，父女二人作品会第一时间相互分享互提建议
20,1,张艺谋谈女儿处女作得奖
20,9,张艺谋和女儿纷纷在电影节拿奖，日常对话变成两个导演的对话
20,45,张艺谋在接受采访时表示，生活中自己与女儿相处像两个导演相处，互相提意见，互相改进
20,10,张艺谋父女双双获奖
20,27,张艺谋父女双双得奖
20,3,张艺谋父女双双获奖，生活中两个导演相互交流、互相指导
20,33,导演张艺谋和女儿双双获奖：生活中更像两个导演 会互提意见
20,22,张艺谋与女儿分别获得电影奖 谈及女儿很是骄傲
20,30,张艺谋与女儿在威尼斯电影节上双双获奖
20,8,《28岁未成年》
20,46,张艺谋父女双双拿奖：生活中像是两个导演在相处
20,13,父女双双得奖，张艺谋表示私下经常做创作方面的交流
20,38,张艺谋及女儿在两电影节双双获奖
20,32,父女二人是双双获奖，张艺谋谈与女儿相处更像“两个导演”
20,23,张艺谋和女儿双双获奖
20,44,张艺谋谈及女儿获奖很高兴
20,11,张艺谋父女双双获奖，对于电影会互提意见
20,26,张艺谋荣获“荣誉电影制作人奖” 华人导演第一人
20,37,张艺谋父女双双得奖 谈新作《一秒钟》：是我自己记忆中的一个故事
20,2,张艺谋拿奖后谈与女儿的相处模式：两个导演的对话
20,49,张艺谋谈女儿张末，私下经常做创作方面交流，谈话像两个导演，互相提意见
20,25,张艺谋与女儿张末双双获奖，父女两经常做创作方面的交流
20,28,张艺谋谈女儿张末获奖：我都没有拿过这个奖，生活中更像两个导演 互提意见
20,34,张艺谋与女儿张末双双获奖：生活中更像两个导演，互提意见
20,31,威尼斯张艺谋与女儿双双得奖 称工作上互提意见
20,4,张艺谋荣获大奖 透露常与女儿交流导演心得
20,42,张艺谋成为首位获得“荣誉电影制作人奖”的华人导演
20,17,父女同得奖，透露相处细节
20,20,张艺谋父女二人双双获奖，谈及两人私下相处之道
20,36,父女电影节双双获奖    生活中更像两个导演互提意见
20,48,张艺谋谈女儿张末：生活中更像两个导演 互提意见
20,6,父女双双得奖：生活成两导演对话
20,18,张艺谋与女儿双双获奖 表示生活中像是两个导演，互提意见
20,40,张艺谋和女儿张末双双得奖，透露私下做创作方面的交流
20,15,张艺谋与女儿在威尼斯电影节双双获奖
28,5,徐小凤演唱会全场爆满
28,43,徐小凤唱金曲，缅怀故友陈百强
28,16,徐小凤红馆演唱会爆满，现场与粉丝互动
28,21,徐小凤开演唱会场场爆满，幽默不减，怀念故友陈百强
28,24,徐小凤演唱会揭开序幕，怀念故友陈百强
28,29,徐小凤唱金曲与粉丝互动 怀念故友陈百强
28,35,徐小凤重唱经典 缅怀故友陈百强
28,7,徐小凤炎演唱会红馆开幕，台风不减当年，缅怀陈百强
28,50,徐小凤演唱会上受欢迎 缅怀故友陈百强
28,19,徐小凤演唱会唱金曲，频频爆金句
28,41,徐小凤红馆唱金曲说冷笑话 特别缅怀故友陈百强
28,14,徐小凤三年来首复出献唱，期间特选唱老友陈百强的《有了你》
28,47,徐小凤演唱会首日爆满
28,12,徐小凤红馆演唱会爆满，爆金句后不忘缅怀故友
28,39,徐小凤红馆演唱会全场爆满，金曲不断金句频出，特别缅怀故友陈百强
28,1,徐小凤弹唱会爆满
28,9,徐小凤开演唱会
28,45,徐小凤唱陈百强的歌曲怀念已故战友陈百强
28,10,徐小凤缅怀固有，闪亮登场，现场说冷笑话
28,27,徐小凤演唱会昨晚在红馆揭开序幕，全场爆满
28,3,徐小凤唱金曲说冷笑话 缅怀故友陈百强
28,33,徐小凤红馆演唱会昨晚正式揭开序幕，离开舞台三年回归依旧金句连连
28,22,徐小凤演唱会上动人依旧 特别缅怀故人陈百强
28,30,徐小凤三年后重新复出，在红馆六场演唱会揭开序幕，与粉丝谈笑风声
28,8,香港红馆MARK
28,46,徐小凤时隔三年演唱会，金曲开头怀念故友
28,13,徐小凤演唱会唱金曲，风趣幽默，全场爆满
28,38,徐小凤演唱会气氛热烈，频出金句
28,32,徐小凤演唱会揭序幕，唱金曲讲笑话念故友
28,23,徐小凤新演唱会在红馆举办
28,44,时隔三年，徐小凤出现演唱会说冷笑话与粉丝互动
28,11,徐小凤演唱会唱金曲，缅怀陈百强
28,26,徐小凤演唱会爆满 唱金曲说冷笑话
28,37,徐小凤演唱会昨晚拉开序幕 唱《有了你》怀念故友陈百强
28,2,徐小凤演唱会爆满 效果极佳
28,49,徐小凤金曲连唱，和歌迷互动，怀念好友
28,25,徐小凤2018演唱会于红馆揭开序幕，演唱会上唱多首金曲、连说金句、回忆故友。
28,28,徐小凤红馆唱金曲说冷笑话，特别怀故友陈百强
28,34,徐小凤唱金曲说冷笑话，缅怀故友陈百强
28,31,徐小凤红馆开唱说冷话 特别怀缅陈百强
28,4,徐小凤演唱会红馆开幕 缅怀故友陈百强
28,42,徐小凤首场演唱会于9月7日晚开始
28,17,徐小凤演唱会大爆金句，现场回忆老友陈百强
28,20,徐小凤再开演唱会，全场爆满唱金曲说金句，特别怀念故友陈百强
28,36,徐小凤唱金曲说冷笑话 特别缅怀故友陈百强
28,48,徐小凤唱金曲说冷笑话 特别缅怀故友陈百强
28,6,热到脱披肩：徐小凤演唱会爆满
28,18,徐小凤演唱会爆满 唱金曲说冷笑话缅怀故友陈百强
28,40,徐小凤演唱会全场爆满，现场怀念故友陈百强
28,15,徐小凤一身靓丽打扮谈笑风生，唱金曲缅怀故友陈百强
34,5,中兴发新款智能手机：不会在美国上市
34,43,在德国消费品博览会上中兴发布新品Axon 9pro,将在欧洲开买
34,16,中兴发新款智能手机，将在欧洲和亚洲国家上市
34,21,中兴发售新机不在美国销售，希望恢复美国市场地位
34,24,中兴推出新款手机Axon 9 Pro
34,29,中兴发布Axon 9 pro：售价694欧元 刘海屏+晓龙845.希望尽快恢复在美市场地位
34,35,中兴发布新款智能手机：晓龙845+刘海屏 不会在美国上市
34,7,中兴发布旗舰手机：Axon 9 Pro，透露已于美国和解
34,50,中兴发布新型智能手机 望恢复在美市场地位
34,19,中兴发新款智能手机，跟随刘海屏潮流，搭载骁龙845
34,41,中兴发布最新旗舰智能手机 将不会在美国上市
34,14,中兴推出Axon 9 Pro，在美国封锁市场的打击后继续砥砺前行
34,47,中心发售新手机Axon 9 pro 售价5200元
34,12,中兴发布新款，并表示不会在美国上市
34,39,中兴发布最新旗舰智能手机Axon 9 Pro，称主营业务已完全恢复，希望尽快恢复在美国市场地位
34,1,中兴最新旗舰手机在欧洲和亚洲国家上市
34,9,中心发布新款手机表示并不会在美国销售
34,45,中兴通讯推出最新旗舰智能手机Axon 9pro，售价5200元
34,10,中兴推出新款手机，售价5200元
34,27,中兴发新款智能手机
34,3,中兴发布新款高配智能手机，有望恢复在美国的市场地位
34,33,中兴新款智能手机将不会在美国上市，但仍然希望能尽快恢复美国的市场地位
34,22,中兴发新款智能机：瞄准欧亚市场 称不会在美国上市
34,30,中兴发新款智能手机，该手机不会在美国上市
34,8,有没用的刘海，该有的耳机插孔没有。
34,46,中兴发布新款手机：希望尽快恢复在美国市场
34,13,中兴推出新款智能手机，向美发出希望恢复市场地位的信号
34,38,中兴推出新手机，将于欧洲和亚洲国家上市
34,32,中兴发布最新旗舰机，希望尽快回归美国市场
34,23,中兴发布新机Axon 9 Pro，但不在美国上市
34,44,中心推出手机Axon 9pro，主打亚欧国家，并表示主要业务已恢复
34,11,中兴发新款手机向美国发出积极信号，望恢复在美国的市场地位
34,26,中兴最新旗舰智能机上市
34,37,中兴推出最新旗舰机 将不在美上市
34,2,中兴发布新款手机 将不在美国上市
34,49,中兴发新手机，虽不能在美上市，但可表明自己抗压前进动力
34,25,中兴推出新款智能手机Axon 9 Pro将在美国以外地区上市，或有助于向美国发出信号
34,28,中兴推出智能手机Axon 9 pro：刘海屏+骁龙845 售价超5000
34,34,中兴发布新款智能手机Axon 9 pro：继续不在美国销售
34,31,中兴发布新款手机：防水+刘海屏+骁龙845 不在美国上市
34,4,中兴新机发布 预在欧亚率先上市
34,42,中兴最新款手机Axon 9 Pro即将上市，以欧亚市场为主
34,17,中兴发布新款手机，于欧亚上市
34,20,中兴推出新机Axon 9 Pro，紧追潮流采用双摄与刘海屏。
34,36,中兴发新款智能手机：刘海屏+骁龙845 售价超5000
34,48,中兴发新款智能手机：刘海屏+骁龙845 售价超5000
34,6,中兴在美以外推出新手机 听歌接听需蓝牙适配器无线耳机
34,18,中兴发布新款智能手机 搭载骁龙845+“Axon 9pro”技术 售价超5000
34,40,中兴推出新款智能手机，将在欧洲与亚洲国家上市
34,15,中兴发布新款手机表明公司能承受美国打击，并在向前推进
37,5,丰田向Uber投5亿美元联手开发自动驾驶
37,43,丰田向Uber投资5亿美元共同研发自动驾驶
37,16,丰田向Uber投资五亿美元，联手开发自动驾驶
37,21,丰田投资5亿和Uber共同研发无人驾驶汽车
37,24,丰田向Uber投资5亿美元以共同开发自动驾驶汽车
37,29,丰田向Uber投资5亿美元 开发自动驾驶汽车
37,35,丰田向Uber投资五亿美元 联手开发自动驾驶
37,7,丰田牵手Uber，共同开展自动驾驶业务
37,50,丰田向Uber投资5亿美元共同开发自动驾驶汽车
37,19,丰田合作Uber大规模投资无人车开发
37,41,丰田向Uber投资5亿美元共同开发自动驾驶汽车
37,14,丰田斥资5亿与Uber联手开发自动驾驶
37,47,丰田向Uber投资5亿美元共同开发自动驾驶汽车
37,12,丰田向Uber投资5亿美元共同开发自动驾驶汽车
37,39,丰田Uber合作力争提升竞争力，联手开发自动驾驶电动汽车
37,1,丰田向Uber投资共同开发自动驾驶汽车
37,9,丰田向Uber投资用于共同开发自动驾驶汽车
37,45,丰田将向Uber投资5亿美元以共同开发自动驾驶汽车
37,10,丰田向Uber投资5亿元共同开发自动驾驶汽车
37,27,丰田向Uber投5亿美元共同开发自动驾驶汽车
37,3,丰田向Uber投5亿美元估值720亿 联手开发自动驾驶
37,33,丰田向Uber投资五亿，共同开发自动驾驶汽车
37,22,丰田向Uber投资5亿美元联手研发自动驾驶
37,30,作为自动驾驶行业两巨头，丰田将向Uber投资5亿美元共同开发自主驾驶汽车
37,8,想起来《至若春和景明》
37,46,丰田向Uber投资5亿美元以期共同开发安全性更高的自动驾驶汽车
37,13,丰田向Uber投资5亿美元共同开发自动驾驶
37,38,丰田将向Uber投资5亿美元开发自动驾驶汽车
37,32,丰田Uber联手，共同追赶自动驾驶行业竞争对手
37,23,丰田与Uber展开合作，共研自动驾驶
37,44,丰田投资Uber开发自动驾驶汽车，力图追赶竞争对手
37,11,丰田将向Uber投资5亿美元共同开发自动驾驶汽车
37,26,丰田和Uber合作开发自动驾驶汽车 合力追赶竞争对手
37,37,丰田投资Uber 共同开发自动驾驶汽车
37,2,丰田向Uber注入5亿美元 两家联手开发自动驾驶业务
37,49,丰田向Uber投资以开发自动驾驶汽车，但变成Uber亏损重要原因
37,25,丰田将联手Uber共同开发自动驾驶汽车。
37,28,丰田向Uber投5亿美元估值720亿，联手开发自动驾驶
37,34,无人驾驶业务让Uber亏损严重，丰田投资5亿美金联手开发自动驾驶汽车
37,31,丰田投资Uber 将共同推进开发自动驾驶
37,4,丰田向Uber投资以共同开发自动驾驶汽车
37,42,丰田将于Uber携手共同开发自动驾驶汽车
37,17,丰田投资5亿美元，联手Uber开发自动驾驶
37,20,丰田向Uber投资5亿美金，共同开发自动驾驶汽车
37,36,丰田向Uber投5亿美元  联手开发自动驾驶
37,48,丰田向Uber投5亿美元估值720亿 联手开发自动驾驶
37,6,丰田投资Uber联手开发自动驾驶 车祸仍是障碍
37,18,丰田将向Uber投资5亿美元联手开发自动驾驶汽车
37,40,丰田将向Uber投资5亿美元以共同开发自动驾驶汽车。
37,15,丰田对Uber投资，技术相结合；使丰田守护者技术拥有自动安全性能
36,5,人工智能将用来预测余震
36,43,哈佛与谷歌共同研发测量余震新方式-AI
36,16,谷歌哈佛科学家用人工智能模型预测余震
36,21,谷歌和哈佛科学家利用人工智能预测余震，道路还跟长
36,24,谷歌和哈佛正在研究通过AI来预测余震
36,29,哈佛和谷歌的科学家们研究出AI模型预测余震
36,35,哈佛和谷歌的科学家们通过AI来探索余震 规避破坏
36,7,哈佛和谷歌科学家：人工智能预测余震是地震预测的开始激励
36,50,谷歌和哈佛科学家利用人工智能预测余震
36,19,哈佛携手谷歌研究AL预测余震的应用
36,41,谷歌和哈弗专家研究出了新型人工智能模型，用于预测余震
36,14,谷歌和哈佛大学的科学家们共同研究预测余震的人工智能模型
36,47,谷歌、哈佛科学家联手研究AI预测余震
36,12,谷歌和哈佛用AI模型预测余震
36,39,哈佛和谷歌科学家通过人工智能预测余震，希望利用研究经验解决更深刻的地震问题
36,1,谷歌和哈佛的科学家研究出人工智能模型监测余震
36,9,谷歌和哈佛大学的科学家提出人工智能模型用于预测地震后余震
36,45,谷歌和哈佛研究出一种人工智能模型，该模型可以预测地震发生后最长一年的余震
36,10,谷歌和哈佛大学科学家研究出了一种人工智能模型预测余震
36,27,哈佛和谷歌的科学家们研究出一种人工智能模型，或可预测余震
36,3,哈佛和谷歌的科学家们通过基于神经网络方法的人工智能模型来研究余震产生因素
36,33,谷歌和哈佛的科学家们利用人工智能来预测地震后最长一年内的余震
36,22,谷歌哈佛联手预测余震：最长可预测一年内
36,30,哈佛和谷歌的科学家们正通过神经网络的方法来预测地震发生后的最长一年内的余震
36,8,神经网络  精度提高3%
36,46,谷歌与哈佛的科学家研究出可预测余震的AI
36,13,哈佛和谷歌的科学家利用AI，更精确地预测余震
36,38,谷歌和哈佛研究出人工智能模型可预测余震
36,32,人工智能正在逐渐用于帮助地震学家预测余震
36,23,谷歌哈佛利用机器学习研究地震
36,44,谷歌和哈佛希望用人工智能预测余震
36,11,谷歌和哈佛的科学家们正通过AI来预测余震
36,26,谷歌和哈佛最新AI模型 可预测余震
36,37,人工智能助力余震预测
36,2,谷歌与哈佛科学家计划建立AI模型预测地震
36,49,谷歌和哈佛科学家研究出一种人工智能模型预测余震，精确度更高
36,25,谷歌和哈佛大学的科学家们研究出预测余震的AI
36,28,哈佛和谷歌的科学家们正通过AI更加精确地来预测余震
36,34,哈佛和谷歌的科学家们正通过AI来预测余震，结果已发表在《自然》杂志
36,31,谷歌哈佛科学家使用人工智能预测余震
36,4,大数据人工智能有望应用于预测余震
36,42,哈佛和谷歌的科学家们正通过AI来预测余震
36,17,《自然》又出重大发现，人工智能预测余震更准确
36,20,谷歌和哈佛科学家们研究人工智能预测余震，获喜人成果
36,36,AI预测余震 是开始而不是结束
36,48,哈佛和谷歌的科学家们正通过AI来预测余震
36,6,哈佛谷歌科学家利用AI预测余震
36,18,谷歌和哈佛的科学家们正通过AI来预测余震 所得结果比目前的方法更精确
36,40,谷歌和哈佛大学的科学家们将通过人工智能模型研究余震
36,15,谷歌和哈佛的科学家使用AI模型预测余震比目前余震预测方法更加精确
35,5,百度和比亚迪将联手实现自动驾驶汽车量产
35,43,百度与比亚迪联手计划3年内实现自动驾驶汽车量产
35,16,比亚迪全球开发者大会：百度总裁，比亚迪董事长展开对话
35,21,比亚迪联手百度，三年内实现自动驾驶汽车量产
35,24,百度，比亚迪将联手合作，三年内实现自动驾驶量产
35,29,百度总裁张亚勒：百度实现自动驾驶车辆量产，旨在提升出行效率
35,35,百度联手比亚迪 称三年内实现自动驾驶汽车量产
35,7,百度宣布将于3年内实现自动驾驶汽车量产
35,50,百度比亚迪合作 打造自动驾驶汽车
35,19,比亚迪全球大会在深举办，对话百度有志三年实现自动驾驶量产
35,41,百度和比亚迪将联手于三年内实现自动驾驶汽车量产
35,14,比亚迪全球开发者大会在深圳举行：百度总裁张亚勤宣布将与其联手发展自动驾驶汽车
35,47,比亚迪全球开发者大会于深圳举行
35,12,百度和比亚迪展开对话：三年内实现自动驾驶汽车量产
35,39,百度比亚迪将联手力争实现自动驾驶汽车量产，称自动驾驶带来的将是效率的颠覆式提升
35,1,比亚迪和百度合作，开发自动驾驶汽车
35,9,百度与比亚迪联手开发自动驾驶技术
35,45,百度总裁张亚勤和比亚迪总裁王传福宣布将联手于三年内实现自动驾驶汽车量产
35,10,百度总裁和比亚迪董事长展开对话
35,27,百度和比亚迪联手，宣布将联手于三年内实现自动驾驶汽车量产
35,3,百度与比亚迪联手打造自动驾驶汽车，自动驾驶有望带来产业革新
35,33,比亚迪联手百度宣布于三年内实现自动驾驶汽车量产
35,22,百度与比亚迪联手：3年内实现自动驾驶汽车量产
35,30,百度与比亚迪双方计划在三年内实现自动驾驶汽车量产
35,8,百度与比亚迪合作
35,46,百度与比亚迪联手于近期实现自动驾驶汽车量产
35,13,百度比亚迪宣布三年内实现自动驾驶汽车量产
35,38,比亚迪联手百度开发自动驾驶汽车
35,32,百度与比亚迪将于自动驾驶行业联手，致力于三年内量产
35,23,百度联手比亚迪开发自动驾驶技术
35,44,百度和比亚迪将联手实现自动驾驶汽车量产
35,11,百度和比亚迪宣布将联手三年内实现自动驾驶汽车量产
35,26,百度AI开发者大会 自动驾驶将颠覆生活
35,37,比亚迪开发者大会：将与百度联手实现自动驾驶汽车量产
35,2,百度与比亚迪合作计划实现自动驾驶汽车量产
35,49,百度比亚迪联手于三年内实现自动驾驶汽车量产
35,25,张亚勤表示：无人驾驶将颠覆整个汽车工业的产品设计，自动驾驶将会影响众多领域
35,28,百度张亚勤：自动驾驶将提升30%的人类出行效率，节省40%的时间，减少90%的交通事故
35,34,百度与比亚迪宣布联手于三年内实现自动驾驶汽车量产
35,31,百度与比亚迪联手推出自动驾驶车辆 或将颠覆人类生活方式
35,4,百度与比亚迪对话：自动驾驶汽车前景巨大
35,42,比亚迪全球开发者大会在深圳召开
35,17,百度比亚迪老总开发自动驾驶，称会影响各个领域发展
35,20,百度与比亚迪将联手于三年内实现自动驾驶汽车量产
35,36,百度张亚勤：自动驾驶将颠覆生活
35,48,百度张亚勤：自动驾驶将提升30%的人类出行效率
35,6,百度比亚迪联手自动驾驶汽车领域 新产品改变不止汽车领域
35,18,比亚迪与百度宣布联手于三年内实现自动驾驶汽车量产
35,40,比亚迪与百度联手 将于三年内实现自动驾驶汽车量产
35,15,百度总裁张亚勤与比亚迪总裁王传福展开对话，宣布联手三年内实现自动驾驶汽车量产。
32,5,猎鹰9号火箭第60次发射成功
32,43,至今猎鹰9号火箭发射累计60次，再次将7吨卫星送至太空
32,16,猎鹰9号火箭第60次发射成功
32,21,推迟两月，猎鹰9号火箭将史上最重商业卫星发射升空
32,24,猎鹰9号第60次发射成功
32,29,猎鹰9号发射成功，将7吨航天器送入轨道
32,35,猎鹰9号第六十次发射成功，成为史上最重商业通信卫星
32,7,SpaceX猎鹰9号火箭成功发射
32,50,猎鹰9号成功发射升空
32,19,Spacex首次发射成功，将7吨重卫星送入轨道
32,41,猎鹰9号火箭第60次成功发射，将迄今为止最重的商业通信卫星送入轨道
32,14,猎鹰9号火箭第60次发射成功，将7060公斤航天器送入轨道
32,47,猎鹰9号火箭第60次发射成功
32,12,猎鹰9号火箭第60次发射成功
32,39,Space X旗下猎鹰9号火箭第60次成功发射，将有史以来最重的商业通信卫星送入轨道
32,1,space旗下的猎鹰9号火箭发射成功
32,9,SpaceX第60次成功发射猎鹰9号火箭
32,45,9月10号，猎鹰9号第60次发射升空，将通信卫星送入预定轨道
32,10,猎鹰9号发射升空，将卫星送入轨道
32,27,猎鹰9号火箭第60次发射成功，将7吨重卫星送入轨道
32,3,猎鹰9号火箭第60次发射成功，将7吨重卫星送入轨道
32,33,猎鹰9号火箭第60次成功发射，将通信卫星Telstar 18送入轨道
32,22,猎鹰第60次发射成功：将7吨卫星送入轨道
32,30,猎鹰9号火箭第60次发射成功
32,8,大西洋无人船叫“当然我仍然爱你”
32,46,猎鹰9号第60次完成发射任务，送7吨重卫星送入太空
32,13,SpaceX旗下猎鹰9号第60次发射成功
32,38,通讯卫星搭载猎鹰火箭于美国佛罗里达成功发射
32,32,全新猎鹰9号再次发射，成功将有史以来最终卫星送入轨道
32,23,SpaceX旗下猎鹰9号再次发射成功
32,44,猎鹰6号火箭在佛州成功发射
32,11,猎鹰9号火箭第60次发射成功，将7吨多重卫星送入轨道
32,26,猎鹰9号火箭成功升空
32,37,SpaceX猎鹰8号成功发射升空
32,2,猎鹰9号火箭成功发射7吨重卫星
32,49,猎鹰9号火箭成功发射升空，也是他第60次成功发射。
32,25,猎鹰9号火箭第60次发射成功
32,28,猎鹰9号火箭第60次发射成功，将7吨重卫星送入轨道
32,34,SpaceX发射最重商业通讯卫星Telstar 18 Vantage
32,31,SpaceX猎鹰9号发射 并成功回收
32,4,猎鹰9号将最重商业通信卫星之一送入天空
32,42,猎鹰9号火箭第60次发射成功
32,17,猎鹰9号火箭第60次发射成功，送最重卫星升入太空
32,20,猎鹰9号火箭第60次发射成功，并第一次成功再次降落于无人船上
32,36,猎鹰9号火箭第60次发射成功，将7吨重卫星送入轨道
32,48,猎鹰9号火箭第60次发射成功，将7吨重卫星送入轨道
32,6,猎鹰9号60次成功完成任务 新卫星重量超7吨
32,18,猎鹰9号火箭第60次发射成功 ，将7吨重卫星送入轨道
32,40,猎鹰9号火箭第60次发射成功，也是第60次成功完成任务
32,15,猎鹰9号火箭第60次发射成功，并成功降落于大西洋的无人船上。
45,5,教育部制定“珠峰计划”，将打造学术高地
45,43,教育部为提高高等学校的研究水平等，推出一系列政策
45,16,教育部制定高等学校基础研究“珠峰计划”
45,21,教育部制定《高等学校基础研究珠峰计划》，到2035年提高研究水平
45,24,教育部研究制定高等学校基础研究珠峰计划
45,29,珠峰计划被提出 旨在建设科技强国与教育强国
45,35,教育部推出“珠峰计划” 旨在推动高校基础研究水平
45,7,未雨绸缪，“珠峰计划”为未来科学发展助力
45,50,研究部发布“珠峰计划“
45,19,教育部制定珠峰计划旨在提高高校研究水平
45,41,教育部制定高等学校基础研究“珠峰计划”
45,14,教育部制定《高等学校基础研究珠峰计划》
45,47,教育部：将在2035年前培养出世界一流科学家群体
45,12,教育部制定珠峰计划：要实现研究水平大幅跃升
45,39,教育部研究制定“珠峰计划“，到2035年要实现高等学校基础研究水平大跃升等目标
45,1,“珠峰计划”对我国高等学校基础研究水平制定一系列目标
45,9,教育部制定《高等学校基础研究珠峰计划》
45,45,教育部制定《珠峰计划》，到2035年，我国药实现高等学校基础研究水平大幅跃升等学术高地的目标
45,10,教育部制定计划建设高水平大希望
45,27,教育部制定出《高等学校基础研究珠峰计划》
45,3,教育部制定《高等学校基础研究珠峰计划》，努力建成科技强国和教育强国
45,33,教育部制定高等学校“珠峰计划”：2035年实现领跑者地位
45,22,教育部制定“珠峰计划”：到2035年跻身世界一流科研行列
45,30,教育部制定珠峰计划指出我国要实现高等学校基础研究水平大幅跃升，建成具有国际领跑者地位的学术高地目标
45,8,2020年基础亚牛整体水平显著提升，2035年国际领跑者地位
45,46,教育部制定“珠峰计划”
45,13,教育部制定高等学校基础研究珠峰计划
45,38,教育部制定高等学校珠峰计划，创双一流
45,32,教育部为全面提高高等教育水平制定了一系列计划
45,23,教育部制定计划以在未来提升高校基础研究水平
45,44,教育部制定计划，提出加强高校建设，使得高校水平显著提升
45,11,教育部制定高等学校基础研究“珠峰计划”
45,26,教育部制定高等学校基础研究珠峰计划
45,37,珠峰计划：建成具有国际“领跑者”地位的学术高地
45,2,教育部发布《高等学校基础研究珠峰计划》
45,49,我国提出高等学校基础研究珠峰计划
45,25,教育部制定了《高等学校基础研究珠峰计划》
45,28,教育部“珠峰计划”提高基础研究水平，计划培养战略科学家群体
45,34,教育部制定高等学校基础研究“珠峰计划”
45,31,教育部制定“珠峰计划” 将提升高校水平
45,4,《高等学校基础研究珠峰计划》提出2035人才目标
45,42,教育部制定高等学校基础研究“珠峰计划”
45,17,教育部制定“珠峰计划”，拟建成国际研究水平高校
45,20,教育部提出《珠峰计划》，引领高校学术，建设前沿科基地。
45,36,教育部制定高等学校基础研究“珠峰计划”
45,48,教育部制定高等学校基础研究“珠峰计划”
45,6,教育部提出高校基础研究珠峰计划 打造世界学术新高地
45,18,教育部制定高等学校基础研究珠峰计划 提出到2035年大幅提升国际学术地位的目标
45,40,教育部制定高等学校基础研究“珠峰计划”提高我国高等教育水平
45,15,教育部制定高校“珠峰计划”
48,5,因怀疑被举报，大学教授杀害同事夫妇
48,43,广州大学教授啥同事：原因是怀疑同事举报
48,16,广州大学教授因怀疑同事举报而刺杀同事夫妇
48,21,广州大学教授因怀疑被举报杀害同事夫妇
48,24,广州大学教授持刀杀害同事夫妇，案件侦办中
48,29,广州大学教授持刀杀害同事夫妇动机：怀疑被举报
48,35,只因怀疑被举报，广州大学城教授刺杀同事夫妇
48,7,广州大学教授杀死同事夫妇：仅仅怀疑被举报
48,50,广州大学教授因怀疑被举报而刺杀同事夫妇
48,19,因怀疑被举报刺杀同事夫妇—广州大学教授被抓获
48,41,广州大学教授因怀疑同事举报 刺杀同事夫妇
48,14,广中大学教授因怀疑被同事举报而向其痛下杀手
48,47,广州大学教授挥刀刺向同事
48,12,大学教授怀疑被举报，杀害同事夫妇
48,39,大学教授持刀杀害同事夫妇，仅因怀疑同事举报其违规问题
48,1,大学教授因怀疑被举报，持刀杀人
48,9,广州大学教授谢东青因故意杀人被捕
48,45,广州大学教授谢冬青仅因怀疑被举报，持刀杀害其同事夫妇
48,10,因为怀疑被举报，广州大学教授刺杀同事夫妇
48,27,广州大学教授刺杀同事夫妇，仅仅因为怀疑被举报
48,3,广州大学教授刺杀同事夫妇，动机竟是怀疑自己的不法行为被举报
48,33,怀疑被举报，广州大学教授杀害同事夫妇
48,22,大学教授杀害同事夫妇：怀疑被举报
48,30,大学教授因怀疑同事对其举报而残忍杀害同事夫妇
48,8,大概是有心理问题
48,46,广州大学教授刺杀同事夫妇 并试图自杀，只因怀疑被举报
48,13,因怀疑被举报，广州大学教授杀害同事夫妇
48,38,大学教授持刀杀害同事夫妇，因怀疑被举报
48,32,只因怀疑被举报，大学教授痛下毒手杀害同事
48,23,大学教授因怀疑被举报，刺杀同事夫妇
48,44,广州大学教授因怀疑被同事举报，持刀杀害同事夫妇
48,11,因怀疑被举报，广州大学教授持刀杀害同事夫妇
48,26,怀疑被举报 大学教授持刀杀害同事夫妇
48,37,怀疑被举报 广州大学教授杀害同事夫妇 嫌疑人现已逮捕
48,2,广州大学教授因怀疑同事举办 持刀刺死同事夫妇
48,49,广州大学教授因怀疑被举报，持刀将同事夫妇杀害
48,25,因怀疑被举报，广州大学教授谢冬青持刀杀害了同事夫妇。案件在进一步侦办中。
48,28,“6.29”广州大学城故意杀人事件动机和细节曝光
48,34,广州大学教授刺杀同事夫妇仅因怀疑被举报
48,31,广州大学教授因怀疑被举报 持刀刺杀同事夫妇
48,4,大学教授因怀疑被举报 持刀杀害同事夫妇
48,42,“6 29”广州大学城故意杀人案犯罪嫌疑人被批准逮捕
48,17,大学教授刺杀同事夫妇，仅因怀疑被举报
48,20,震惊！广州大学教授因怀疑被举报，竟持刀杀害同事夫妇
48,36,广州大学教授持刀刺杀 仅仅因为怀疑被举报
48,48,广州大学教授刺杀同事夫妇动机曝光：怀疑被举报
48,6,教授持刀杀同事：怀疑被举报
48,18,广州大学教授持刀杀害同事夫妇 动机仅仅是怀疑被举报
48,40,因怀疑被举报，大学教授持刀杀害了同事夫妇。
48,15,广州大学城教授怀疑同事举报其违规，将同事夫妇痛下杀手。
40,5,澳大利亚小学生因种族歧视问题抵制国歌
40,43,澳大利亚小学生拒绝在过各种起立，抗议具有种族歧视的国歌
40,16,澳大利亚小学生拒绝演唱国歌：有歧视性质
40,21,澳小学生因国歌带有歧视拒绝唱国歌，校方尊重其意愿可不用唱
40,24,澳大利亚一小学生拒绝演奏国歌时起立：抵制歧视性质国歌
40,29,澳大利亚一名小学生拒绝唱他认为具有种族歧视的国歌
40,35,澳大利亚一小学生称国歌具有歧视性质 引发热议
